Timestamp,Speaker,Text
[01:08:47],Elon Musk,We put a rocket thruster in it.
[01:08:49],Joe Rogan,For real?
[01:08:50],Elon Musk,Yes.
[01:08:50],Joe Rogan,What are they going to burn?
[01:08:52],Elon Musk,Nothing. Ultrahigh pressure compressed air.
[01:08:56],Joe Rogan,Whoa. Just air?
[01:08:57],Elon Musk,Just called gas thrusters.
[01:08:59],Joe Rogan,"Then, do you have the air tanks or the-"
[01:09:00],Elon Musk,Yeah.
[01:09:00],Joe Rogan,"Sucking air, okay."
[01:09:02],Elon Musk,Yeah. It has an electric pump.
[01:09:03],Joe Rogan,Whoa.
[01:09:04],Elon Musk,"Pump it up like 10,000 PSI."
[01:09:06],Joe Rogan,And how fast are we talking? Zero to 60.
[01:09:08],Elon Musk,How fast you want to go?
[01:09:10],Joe Rogan,I want to go-
[01:09:10],Elon Musk,We could make this thing fly.
[01:09:11],Joe Rogan,I want to go back in time.
[01:09:13],Elon Musk,I can make it fly.
[01:09:14],Joe Rogan,You make it fly?
[01:09:15],Elon Musk,Sure.
[01:09:15],Joe Rogan,"Do you anticipate that as being -- I mean, you're talking about the tunnels and then flying cars. Do you really thinkthat's going to be real?"
[01:09:21],Elon Musk,"Too noisy, and there's too much airflow. So, the final issue with flying cars, I mean, if you get like one of those liketoy drones, think of how loud those are and how much air they blow. Now, imagine if that's like a thousand timesheavier. This is not going to make your neighbors happy. Your neighbors are not going to be happy if you land aflying car in your backyard."
[01:09:45],Joe Rogan,It will be very helicopter-like.
[01:09:46],Elon Musk,"Or on your roof. It's just really going to be like, ""What the hell. That was annoying."""
[01:09:53],Joe Rogan,Yeah.
[01:09:53],Elon Musk,"You can't even -- Like, if you want a flying car, just put some wheels on a helicopter."
[01:09:58],Joe Rogan,"Is there a way around that? Like what if they figure out some sort of magnetic technology, like all those Bob Lazartype characters who were thinking that was a part of the UFO technology they were doing at Area 51? Remember,didn't they have some thoughts about magnetics? Nope."
[01:10:15],Joe Rogan,No? Bullshit?
[01:10:17],Elon Musk,Yes.
[01:10:17],Joe Rogan,Really?
[01:10:17],Elon Musk,"Yeah. There's a fundamental momentum exchange with the air. So, you must accelerate. There's like this -- There'sa sudden -- You have a mass, and you have gravitational acceleration. And mass times -- Your mass times gravitymust equal the mass of airflow times acceleration of that airflow to have a neutral force. MG=MA"
[01:10:42],Joe Rogan,"So, it's impossible to go around-"
[01:10:43],Elon Musk,And then you won't move.
[01:10:45],Joe Rogan,Okay.
[01:10:45],Elon Musk,"If MG is greater than MA, you will go down. And if MA is greater than MG, you will go up. That's how it works."
[01:10:53],Joe Rogan,There's just no way around that?
[01:10:54],Elon Musk,There is definitely no way around it.
[01:10:56],Joe Rogan,There's no way to create some sort of a magnetic something or another that allows you to float?
[01:11:03],Elon Musk,"Technically, yes. You could have a strong enough magnet, but that magnet would be so strong that you wouldcreate a lot of trouble."
[01:11:17],Joe Rogan,It would just suck cars up into your car? Just pick up axles and do that?
[01:11:20],Elon Musk,"I mean, it should have to repel off of either material on the ground or in a really nutty situation off of Earth'sgravitational field, and somehow make that incredibly light, but that magnet would cause so much destruction.You'd be better off with a helicopter."
[01:11:44],Joe Rogan,"So, if there was some sort of magnet road, like you have two magnets, and they repel each other, if you had somesort of a magnet road that was below you, and you could travel on that magnet road, that would work?"
[01:11:57],Elon Musk,"Yes. Yes, you can have a magnet road."
[01:12:03],Joe Rogan,A magnet road. Is that too ridiculous?
[01:12:05],Elon Musk,"No, it will work. So, you could do that."
[01:12:07],Joe Rogan,"That's ridiculous too, right?"
[01:12:08],Elon Musk,I would not recommend it.
[01:12:09],Joe Rogan,There's a lot of things you don't recommend.
[01:12:11],Elon Musk,"I would super not recommend that. Not good. Not wise, I think."
[01:12:15],Joe Rogan,No?
[01:12:16],Elon Musk,No.
[01:12:16],Joe Rogan,Magnet roads?
[01:12:16],Elon Musk,"No. No. No, definitely not. Definitely not. Yeah, it would cause a lot of trouble."
[01:12:24],Joe Rogan,"So, you put some time and consideration into this other than -- You know, instead like my foolishly renderedthoughts. So, you think that tunnels are the way to do it?"
[01:12:34],Elon Musk,"Oh, it will work, for sure."
[01:12:35],Joe Rogan,That'll work?
[01:12:36],Elon Musk,Yes.
[01:12:36],Joe Rogan,"And these tunnels that you're building right now, these are basically just like test versions of this ultimate idea thatyou have?"
[01:12:46],Elon Musk,"You know, it's just a hole in the ground."
[01:12:49],Joe Rogan,Right. We played videos of it where your ideas-
[01:12:51],Elon Musk,It's just a hole in the ground.
[01:12:51],Joe Rogan,"... that you drop that hole in the ground. There's a sled on it, and the sled goes very fast, like 100 miles an hourplus."
[01:12:58],Elon Musk,"Yeah, it can go real fast. You can go as fast as you want. And then, if you want to go long distances, you can justdraw the air out of the tunnel, make sure it's real straight."
[01:13:08],Joe Rogan,Draw the air out of the tunnel?
[01:13:09],Elon Musk,"Yeah, it's sort of vacuum tunnel because the -- And then, depending on how fast you want to go, you're going totake these wheels, or you could use air bearings depending upon the ambient pressure in the tunnel, or you couldmag lev it if you want to go super fast."
[01:13:27],Joe Rogan,"So, magnet road?"
[01:13:29],Elon Musk,"Yes, underground magnet roads."
[01:13:31],Joe Rogan,Underground magnet roads?
[01:13:32],Elon Musk,"Yeah. Otherwise, you're going to really create a lot of trouble because of those metal things."
[01:13:36],Joe Rogan,"Oh. So, magnet road is the way to go, just underground."
[01:13:39],Elon Musk,"If you want to go really fast underground, you would be mag lev in a vacuum tunnel."
[01:13:46],Joe Rogan,Mag in a vacuum tunnel.
[01:13:48],Elon Musk,Magnetic levitation in a vacuum tunnel launchers. Fun?
[01:13:51],Joe Rogan,With rocket launchers?
[01:13:52],Elon Musk,"No, I would not recommend putting any-"
[01:13:55],Joe Rogan,Come on.
[01:13:55],Elon Musk,... exhaust gas in the tunnel.
[01:13:57],Joe Rogan,"Oh, okay. I see what you're saying because then the air will be gone."
[01:13:59],Elon Musk,"Because, then, the air will pump it out."
[01:13:59],Joe Rogan,"Right. You have to pump it out, and you probably have limited amount of air in the first place. Like how much canyou breathe? Do you have to pump oxygen into these cubicles, these tubes?"
[01:14:08],Elon Musk,No. We have a pressurized pod. It'd be like a little tiny underground spaceship basically.
[01:14:12],Joe Rogan,Like an airplane because you have air on airplanes. It's not getting new air in.
[01:14:16],Elon Musk,It is.
[01:14:17],Joe Rogan,It is?
[01:14:17],Elon Musk,Yes.
[01:14:18],Joe Rogan,You have like a little hole?
[01:14:20],Elon Musk,"Yeah, they have a pump."
[01:14:21],Joe Rogan,Really?
[01:14:21],Elon Musk,Yeah.
[01:14:21],Joe Rogan,"So, it gets it from the outside?"
[01:14:22],Elon Musk,Yes.
[01:14:23],Joe Rogan,"Wow, I didn't know that."
[01:14:23],Elon Musk,"It's like the air's -- Airplanes have it easy because, essentially, you can -- they're pretty leaky, but-"
[01:14:31],Joe Rogan,Jesus.
[01:14:32],Elon Musk,"Yeah, but as long as the air pump is working at a distance. I mean, they have backup pumps, sort of like, you know,three pumps, or four pumps, or something. And then, there's like -- It exhausts through the outflow valve andthrough whatever seals are not sealing quite right. Usually, the door doesn't seal quite right on the plane. So,there's a bit of leakage around the door. But the pumps exceed the outflow rate. And then, that sets the pressure inthe cabin."
[01:15:07],Joe Rogan,"Now, have you ever looked at planes and gone, ""I can fix this."""
[01:15:11],Elon Musk,Yeah.
[01:15:11],Joe Rogan,"""I just don't have the time."""
[01:15:13],Elon Musk,I have a design for a plane.
[01:15:16],Joe Rogan,You do?
[01:15:17],Elon Musk,Yes.
[01:15:17],Joe Rogan,A better design?
[01:15:19],Elon Musk,"I mean, probably. I think it is, yes."
[01:15:21],Joe Rogan,Who have you talked to about this?
[01:15:25],Elon Musk,I've talked to friends.
[01:15:27],Joe Rogan,Friends?
[01:15:29],Elon Musk,Friends and-
[01:15:29],Joe Rogan,I'm your friend.
[01:15:30],Elon Musk,Girlfriends and-
[01:15:30],Joe Rogan,You can tell me. What you got? What's going on?
[01:15:36],Elon Musk,"Well, I mean, the exciting thing to do would be some sort of electric vertical takeoff and landing, supersonic jet ofsome kind."
[01:15:43],Joe Rogan,Vertical takeoff and landing meaning no need for a runway. Just shoot up straight in the air.
[01:15:50],Elon Musk,Yeah.
[01:15:50],Joe Rogan,"How would you do that? I mean, they do that in some military aircraft, correct?"
[01:15:56],Elon Musk,"Yes. The trick is that you have to transition to level flight. And then, the thing that you would use for vertical takeoffand landing is not suitable for high-speed flight."
[01:16:12],Joe Rogan,"So, you have two different systems? Vertical takeoff is one system?"
[01:16:15],Elon Musk,I've thought about this quite a lot. I've thought about this quite a lot.
[01:16:19],Joe Rogan,Okay.
[01:16:19],Elon Musk,"I guess, thinking about an electric plane is that you want to go as high as possible, but you need a certain energydensity in the battery pack because you have to overcome gravitational potential energy. Once you've overcomegravitational potential energy, and you're out at a high altitude, the energy use in cruise is very low. And then, youcan recapture a large part of the gravitational potential energy on the way down. So, you really don't need any kindof reserve fuel, if you will, because you have the energy of height, gravitational potential energy. This is a lot ofenergy."
[01:16:56],Elon Musk,"So, once you can get high, like the way to think about a plane is it's a force balance. So, the force balance -- So, aplane that is not accelerating is a neutral force balance. You have the force of gravity, you have the lift force, youhave the wings. Then, you've got the force of the whatever thrusting device, so the propeller, or turbine, orwhatever it is. And you've got the resistance force of the air."
[01:17:27],Elon Musk,"Now, the higher you go, the lower the air resistance is. Air density drops exponentially, but drag increases with thesquare, and exponential beats the square. The higher you go, the faster you will go for the same amount of energy.And at a certain altitude, you can go supersonic with less energy per mile, quite a lot less energy per mile than anaircraft at 35,000 feet because it's just a force balance."
[01:18:00],Joe Rogan,I'm too stupid for this conversation.
[01:18:04],Elon Musk,It makes sense though.
[01:18:05],Joe Rogan,"No, I'm sure it does. Now, when you think about this new idea of of design, when you have this idea aboutimproving planes, are you going to bring this to somebody and check this one out?"
[01:18:21],Elon Musk,"Well, I have a lot on my plate."
[01:18:22],Joe Rogan,"Right. That's what I'm saying. I don't know how you do what you do now, but if you keep coming up with these. Butit's got to be hard to pawn this off on someone else either, like, ""Hey, go do a good job with this vertical takeoff andlanding system that I want to implement to regular planes.""."
[01:18:41],Elon Musk,"The airplane, electric airplane isn't necessarily right now. Electric cars are important. We need-"
[01:18:48],Joe Rogan,We need some sort of-
[01:18:48],Elon Musk,"Solar energy is important. Stationary storage of energy is important. These things are much more important thancreating electric supersonic futile. Also, the plane's naturally -- You really want that gravitational energy density foran aircraft, and this improving over time. So, you know, it's important that we accelerate the transition tosustainable energy. That's why electric cars, it matters whether electric cars happen sooner or later. You know,we're really playing a crazy game here with the atmosphere or the oceans."
[01:19:23],Joe Rogan,Yeah.
[01:19:23],Elon Musk,"We're taking vast amounts of carbon from deep underground and putting this in the atmosphere. It's just crazy. Weshould not do this. It's very dangerous. So, we should accelerate the transition to sustainable energy. I mean, thebizarre thing is that, obviously, we're going to run out of oil in the long term. You know, we're going to -- There'sonly so much oil we can mine and burn. It's totally logical. We must have a sustainable energy transport andenergy infrastructure in the long term."
